Ticker	Name	CUSIP	Fama Industry	Currency	Sector	Industry	Last Updated	Prior Tickers	Ticker Change Date	Related Tickers	Exchange	SIC	Perma Ticker	Location	Delisted From	Is Foreign
LAMR	LAMAR ADVERTISING CO	512815101,512816109	Trading	USD	Services	Advertising Agencies	2016-11-04	None	None	None	NASDAQ	6798	196293	LOUISIANA, U.S.A	None	N
LANC	LANCASTER COLONY CORP	513847103	Food Products	USD	Consumer Goods	Food - Major Diversified	2016-11-01	None	None	None	NASDAQ	2030	199584	OHIO, U.S.A	None	N
LAND	GLADSTONE LAND Corp	376549101	Trading	USD	Financial	REIT - Diversified	2016-11-16	None	None	None	NASDAQ	6798	192824	VIRGINIA, U.S.A	None	N
LARK	LANDMARK BANCORP INC	51504L107	Banking	USD	Financial	Credit Services	2016-11-11	None	None	None	NASDAQ	6021	195802	KANSAS, U.S.A	None	N
LAYN	LAYNE CHRISTENSEN CO	521050104	Construction	USD	Industrial Goods	General Contractors	2016-09-07	None	None	None	NASDAQ	1700	197768	TEXAS, U.S.A	None	N
LAZ	Lazard Ltd	G54050102	Trading	USD	Financial	Asset Management	2016-10-29	None	None	None	NYSE	6282	194954	BERMUDA	None	N
LB	L Brands, Inc.	501797104,532716107	Retail	USD	Services	Apparel Stores	2016-09-03	None	None	LTD	NYSE	5621	198953	OHIO, U.S.A	None	N
LBIO	Lion Biotechnologies, Inc.	53619R102	Pharmaceutical Products	USD	Services	Trucking	2016-11-06	None	None	None	NASDAQ	2836	193628	NEW YORK, U.S.A	None	N
LBRDA	Liberty Broadband Corp	530307107,530307305,16117M305	Communication	USD	Services	Broadcasting - TV	2016-11-06	None	None	LBRDB,LBRDK	NASDAQ	4841	187643	COLORADO, U.S.A	None	N
LBTYA	Liberty Global plc	G5480U120,G5480U104,G5480U138,G5480U153,G548OU900	Communication	USD	Services	CATV Systems	2016-11-04	None	None	LBTYK, LBTYB,LBTY,LILAK	NASDAQ	4841	191556	UNITED KINGDOM	None	N
LCI	LANNETT CO INC	516012101	Pharmaceutical Products	USD	Healthcare	Drug Manufacturers - Other	2016-11-05	None	None	None	NYSE	2834	199582	PENNSYLVANIA, U.S.A	None	N
LCNB	LCNB CORP	50181P100	Banking	USD	Financial	Regional - Mid-Atlantic Banks	2016-11-09	None	None	None	NASDAQ	6021	196461	OHIO, U.S.A	None	N
LCUT	LIFETIME BRANDS, INC	53222Q103	Construction Materials	USD	Consumer Goods	Housewares & Accessories	2016-11-10	None	None	None	NASDAQ	3420	197946	NEW YORK, U.S.A	None	N
LDOS	Leidos Holdings, Inc.	525327102	Computers	USD	Technology	Information & Delivery Services	2016-11-05	None	None	SAI	NYSE	7373	194725	VIRGINIA, U.S.A	None	N
LEA	LEAR CORP	521865204	Automobiles and Trucks	USD	Industrial Goods	Auto Parts	2016-10-27	None	None	LEARQ	NYSE	3714	198158	MICHIGAN, U.S.A	None	N
LECO	LINCOLN ELECTRIC HOLDINGS INC	533900106	Machinery	USD	Industrial Goods	Small Tools & Accessories	2016-10-25	None	None	LNE	NASDAQ	3540	199574	OHIO, U.S.A	None	N
LEG	LEGGETT & PLATT INC	524660107	Consumer Goods	USD	Consumer Goods	Home Furnishings & Fixtures	2016-11-09	None	None	None	NYSE	2510	199580	MISSOURI, U.S.A	None	N
LEN	LENNAR CORP	526057104	Construction	USD	Industrial Goods	Residential Construction	2016-10-05	None	None	LEN.B	NYSE	1520	197459	FLORIDA, U.S.A	None	N
LEU	CENTRUS ENERGY CORP	90333E207,90333E108,15643U104	Non-Metallic and Industrial Metal Mining	USD	Basic Materials	Industrial Metals & Minerals	2016-11-11	USU	2015-09-15	USU	NYSEMKT	1400	196553	MARYLAND, U.S.A	None	N
LF	LEAPFROG ENTERPRISES INC	52186N106	Recreation	USD	Consumer Goods	Toys & Games	2016-08-26	None	None	None	DELISTED	3944	195830	CALIFORNIA, U.S.A	NYSE	N
LFVN	Lifevantage Corp	53222K106,53222K205	Pharmaceutical Products	USD	Healthcare	Drug Related Products	2016-07-20	None	None	None	NASDAQ	2834	198118	UTAH, U.S.A	None	N
LGCY	LEGACY RESERVES LP	524707304	Coal	USD	Basic Materials	Independent Oil & Gas	2016-11-05	None	None	None	NASDAQ	1311	194509	TEXAS, U.S.A	None	N
LGF	LIONS GATE ENTERTAINMENT CORP	535919203	Entertainment	USD	Services	Movie Production, Theaters	2016-11-09	None	None	None	NYSE	7812	197362	CALIFORNIA, U.S.A	None	N
LH	LABORATORY CORP OF AMERICA HOLDINGS	50540R409	Healthcare	USD	Healthcare	Medical Laboratories & Research	2016-10-29	None	None	None	NYSE	8071	197469	NORTH CAROLINA, U.S.A	None	N
LHCG	LHC Group, Inc	50187A107	Healthcare	USD	Healthcare	Home Health Care	2016-11-04	None	None	None	NASDAQ	8082	195017	LOUISIANA, U.S.A	None	N
LHO	LaSalle Hotel Properties	517942108	Trading	USD	Financial	REIT - Hotel/Motel	2016-10-20	None	None	None	NYSE	6798	196668	MARYLAND, U.S.A	None	N
LII	LENNOX INTERNATIONAL INC	526107107	Machinery	USD	Industrial Goods	Diversified Machinery	2016-10-18	None	None	None	NYSE	3585	196510	TEXAS, U.S.A	None	N
LINC	LINCOLN EDUCATIONAL SERVICES CORP	533535100	Personal Services	USD	Services	Education & Training Services	2016-11-08	None	None	None	NASDAQ	8200	195166	NEW JERSEY, U.S.A	None	N
LION	FIDELITY SOUTHERN CORP	316394105	Banking	USD	Financial	Regional - Mid-Atlantic Banks	2016-11-10	None	None	None	NASDAQ	6022	198271	GEORGIA, U.S.A	None	N
LIVE	LIVE VENTURES Inc	538144304,538142100	Business Services	USD	Technology	Multimedia & Graphics Software	2016-08-17	None	None	LVDL	NASDAQ	7371	196755	NEVADA, U.S.A	None	N
LJPC	LA JOLLA PHARMACEUTICAL CO	503459505,503459604	Pharmaceutical Products	USD	Healthcare	Drugs - Generic	2016-11-05	None	None	None	NASDAQ	2836	197463	CALIFORNIA, U.S.A	None	N
LKQ	LKQ CORP	501889208,050188920	Wholesale	USD	Industrial Goods	Auto Parts	2016-11-02	None	None	LKQ1	NASDAQ	5010	196544	ILLINOIS, U.S.A	None	N
LL	Lumber Liquidators Holdings, Inc.	55003T107	Retail	USD	Services	Home Improvement Stores	2016-11-01	None	None	None	NYSE	5211	194051	VIRGINIA, U.S.A	None	N
LLEX	LILIS ENERGY, INC.	75626X202,532403102	Coal	USD	Basic Materials	Independent Oil & Gas	2016-08-26	None	None	RECV	DELISTED	1311	193479	COLORADO, U.S.A	NASDAQ	N
LLL	L 3 COMMUNICATIONS HOLDINGS INC	502424104	Electronic Equipment	USD	Industrial Goods	Aerospace/Defense Products & Services	2016-10-28	None	None	None	NYSE	3663	196648	NEW YORK, U.S.A	None	N
LLTC	LINEAR TECHNOLOGY CORP	535678106	Electronic Equipment	USD	Technology	Semiconductor - Specialized	2016-11-10	None	None	None	NASDAQ	3674	198484	CALIFORNIA, U.S.A	None	N
LLY	LILLY ELI & CO	532457108	Pharmaceutical Products	USD	Healthcare	Drug Manufacturers - Major	2016-10-29	None	None	None	NYSE	2834	199575	INDIANA, U.S.A	None	N
LM	LEGG MASON, INC.	524901105	Trading	USD	Financial	Asset Management	2016-11-02	None	None	None	NYSE	6282	198942	MARYLAND, U.S.A	None	N
LMCA	Liberty Media Corp	531229102,531229508	Communication	USD	Services	Broadcasting - TV	2016-11-09	None	None	LMCB,LMCK	NASDAQ	4833	191707	COLORADO, U.S.A	None	N
LMIA	LMI AEROSPACE INC	502079106	Aircraft	USD	Industrial Goods	Aerospace/Defense Products & Services	2016-11-08	None	None	None	NASDAQ	3728	196606	MISSOURI, U.S.A	None	N
LMNR	Limoneira CO	532746104	Agriculture	USD	Consumer Goods	Farm Products	2016-09-09	None	None	None	NASDAQ	0100	194678	CALIFORNIA, U.S.A	None	N
LMT	LOCKHEED MARTIN CORP	539830109	Defense	USD	Industrial Goods	Aerospace/Defense Products & Services	2016-10-28	None	None	LOM	NYSE	3760	197300	MARYLAND, U.S.A	None	N
LNC	LINCOLN NATIONAL CORP	534187109	Insurance	USD	Financial	Life Insurance	2016-11-05	None	None	None	NYSE	6311	199573	PENNSYLVANIA, U.S.A	None	N
LNCE	SNYDER'S-LANCE, INC.	833551104,514606102	Food Products	USD	Consumer Goods	Processed & Packaged Goods	2016-11-09	None	None	None	NASDAQ	2052	199583	NORTH CAROLINA, U.S.A	None	N
LNDC	LANDEC CORP	514766104	Chemicals	USD	Industrial Goods	Synthetics	2016-09-30	None	None	None	NASDAQ	2821	197134	CALIFORNIA, U.S.A	None	N
LNG	CHENIERE ENERGY INC	16411R208	Utilities	USD	Basic Materials	Oil & Gas Pipelines	2016-11-05	None	None	None	NYSEMKT	4924	199981	TEXAS, U.S.A	None	N
LNKD	LINKEDIN CORP	53578A108	Business Services	USD	Technology	Internet Information Providers	2016-10-29	None	None	LKI	NYSE	7370	195290	CALIFORNIA, U.S.A	None	N
LNT	ALLIANT ENERGY CORP	018802108	Utilities	USD	Utilities	Electric Utilities	2016-11-05	None	None	None	NYSE	4931	199025	WISCONSIN, U.S.A	None	N
LOCK	LIFELOCK, INC.	53224V100	Business Services	USD	Technology	Application Software	2016-11-10	None	None	None	NYSE	7374	194199	ARIZONA, U.S.A	None	N
LOPE	Grand Canyon Education, Inc.	38526M106	Personal Services	USD	Services	Education & Training Services	2016-11-03	None	None	None	NASDAQ	8200	193524	ARIZONA, U.S.A	None	N
LOV	SPARK NETWORKS INC	084651P10,84651P100	Business Services	USD	Technology	Internet Service Providers	2016-11-11	None	None	None	NYSEMKT	7389	194931	CALIFORNIA, U.S.A	None	N
LOW	LOWES COMPANIES INC	548661107	Retail	USD	Services	Home Improvement Stores	2016-09-03	None	None	None	NYSE	5211	199568	NORTH CAROLINA, U.S.A	None	N
LPI	Laredo Petroleum, Inc.	516806106	Coal	USD	Basic Materials	Independent Oil & Gas	2016-11-05	None	None	None	NYSE	1311	192225	OKLAHOMA, U.S.A	None	N
LPLA	LPL Financial Holdings Inc.	50212V100	Trading	USD	Financial	Investment Brokerage - National	2016-11-04	None	None	None	NASDAQ	6200	194025	MASSACHUSETTS, U.S.A	None	N
LPNT	LIFEPOINT HEALTH, INC.	53219L109	Healthcare	USD	Healthcare	Hospitals	2016-10-29	None	None	LPO	NASDAQ	8062	195034	TENNESSEE, U.S.A	None	N
LPSB	LaPorte Bancorp, Inc.	516651106	Banking	USD	Financial	Money Center Banks	2016-09-13	None	None	None	DELISTED	6036	191911	INDIANA, U.S.A	NASDAQ	N
LPT	LIBERTY PROPERTY TRUST	531172104	Trading	USD	Financial	REIT - Diversified	2016-11-05	None	None	LRY	NYSE	6798	197456	PENNSYLVANIA, U.S.A	None	N
LPX	LOUISIANA-PACIFIC CORP	546347105	Construction Materials	USD	Services	Building Materials Wholesale	2016-11-01	None	None	None	NYSE	2400	199570	TENNESSEE, U.S.A	None	N
LRCX	LAM RESEARCH CORP	512807108	Machinery	USD	Technology	Semiconductor Equipment & Materials	2016-10-26	None	None	None	NASDAQ	3559	198922	CALIFORNIA, U.S.A	None	N
LSCC	LATTICE SEMICONDUCTOR CORP	518415104	Electronic Equipment	USD	Technology	Communication Equipment	2016-11-11	None	None	None	NASDAQ	3674	198079	OREGON, U.S.A	None	N
LSTR	LANDSTAR SYSTEM INC	515098101	Shipping Containers	USD	Services	Trucking	2016-10-29	None	None	None	NASDAQ	4213	198090	FLORIDA, U.S.A	None	N
LUK	LEUCADIA NATIONAL CORP	527288104	Food Products	USD	Consumer Goods	Meat Products	2016-11-03	None	None	None	NYSE	2011	199306	NEW YORK, U.S.A	None	N
LUV	SOUTHWEST AIRLINES CO	844741108	Shipping Containers	USD	Services	Regional Airlines	2016-11-01	None	None	None	NYSE	4512	199335	TEXAS, U.S.A	None	N
LVLT	LEVEL 3 COMMUNICATIONS INC	52729N308	Communication	USD	Technology	Diversified Communication Services	2016-11-08	None	None	None	NYSE	4813	198462	COLORADO, U.S.A	None	N
LVS	LAS VEGAS SANDS CORP	517834107,247916220	Restaraunts, Hotels, Motels	USD	Services	Resorts & Casinos	2016-11-05	None	None	None	NYSE	7011	195045	NEVADA, U.S.A	None	N
LXK	LEXMARK INTERNATIONAL INC	529771107	Computers	USD	Technology	Computer Based Systems	2016-11-05	None	None	None	NYSE	3570	197189	KENTUCKY, U.S.A	None	N
LXP	LEXINGTON REALTY TRUST	529043101	Trading	USD	Financial	REIT - Diversified	2016-11-05	None	None	None	NYSE	6798	197590	NEW YORK, U.S.A	None	N
LXRX	LEXICON PHARMACEUTICALS, INC.	528872104,528872302	Pharmaceutical Products	USD	Healthcare	Biotechnology	2016-11-08	None	None	None	NASDAQ	2834	196567	TEXAS, U.S.A	None	N
LXU	LSB INDUSTRIES INC	502160104	Chemicals	USD	Basic Materials	Chemicals - Major Diversified	2016-11-05	None	None	None	NYSE	2810	199567	OKLAHOMA, U.S.A	None	N
LYB	LyondellBasell Industries N.V.	N53745100	Chemicals	USD	Industrial Goods	Specialty Chemicals	2016-11-02	None	None	None	NYSE	2860	192935	TEXAS, U.S.A	None	N
LZB	LA-Z-BOY INC	505336107	Consumer Goods	USD	Consumer Goods	Home Furnishings & Fixtures	2016-08-24	None	None	None	NYSE	2510	199586	MICHIGAN, U.S.A	None	N
M	Macy's, Inc.	55616P104	Retail	USD	Services	Department Stores	2016-08-27	None	None	FD	NYSE	5311	198461	OHIO, U.S.A	None	N
MA	Mastercard Inc	57636Q104	Business Services	USD	Financial	Credit Services	2016-10-29	None	None	None	NYSE	7389	195805	NEW YORK, U.S.A	None	N
MAA	MID AMERICA APARTMENT COMMUNITIES INC	59522J103	Trading	USD	Financial	REIT - Residential	2016-10-29	None	None	None	NYSE	6798	197561	TENNESSEE, U.S.A	None	N
MAC	MACERICH CO	554382101	Trading	USD	Financial	REIT - Retail	2016-11-04	None	None	None	NYSE	6798	197567	CALIFORNIA, U.S.A	None	N
MACK	MERRIMACK PHARMACEUTICALS INC	590328100	Pharmaceutical Products	USD	Healthcare	Biotechnology	2016-11-10	None	None	None	NASDAQ	2834	195265	MASSACHUSETTS, U.S.A	None	N
MAN	ManpowerGroup Inc.	56418H100	Business Services	USD	Services	Staffing & Outsourcing Services	2016-11-05	None	None	None	NYSE	7363	197964	WISCONSIN, U.S.A	None	N
MANT	MANTECH INTERNATIONAL CORP	564563104	Business Services	USD	Technology	Security Software & Services	2016-11-05	None	None	None	NASDAQ	8741	197723	VIRGINIA, U.S.A	None	N
MAR	MARRIOTT INTERNATIONAL INC	571903202,FHB903208	Restaraunts, Hotels, Motels	USD	Services	Lodging	2016-11-10	None	None	None	NASDAQ	7011	196724	MARYLAND, U.S.A	None	N
MARA	Marathon Patent Group, Inc.	56585W203	Trading	USD	Services	Business Services	2016-11-15	None	None	None	NASDAQ	6794	192581	CALIFORNIA, U.S.A	None	N
MAS	MASCO CORP	574599106	Construction Materials	USD	Industrial Goods	General Building Materials	2016-10-26	None	None	None	NYSE	2430	199557	MICHIGAN, U.S.A	None	N
MASI	MASIMO CORP	574795100	Medical Equipment	USD	Healthcare	Medical Appliances & Equipment	2016-11-03	None	None	None	NASDAQ	3845	197297	CALIFORNIA, U.S.A	None	N
MAT	MATTEL INC	577081102	Recreation	USD	Consumer Goods	Toys & Games	2016-10-29	None	None	None	NASDAQ	3942	199556	CALIFORNIA, U.S.A	None	N
MATN	MATEON THERAPEUTICS INC	691828404,57667K109	Pharmaceutical Products	USD	Healthcare	Drugs - Generic	2016-11-15	OXGN	2016-07-02	OXGN,OXGP	NASDAQ	2836	197605	CALIFORNIA, U.S.A	None	N
MATR	Mattersight Corp	577097108	Computers	USD	Technology	Application Software	2016-11-11	None	None	None	NASDAQ	7373	196246	ILLINOIS, U.S.A	None	N
MATW	MATTHEWS INTERNATIONAL CORP	577128101	Steel Works Etc	USD	Services	Personal Services	2016-07-31	None	None	None	NASDAQ	3360	199555	PENNSYLVANIA, U.S.A	None	N
MATX	Matson, Inc.	57686G105	Shipping Containers	USD	Services	Shipping	2016-11-09	None	None	ALEX	NYSE	4400	199984	HAWAII, U.S.A	None	N
MBFI	MB FINANCIAL INC	55264U108	Banking	USD	Financial	Regional - Midwest Banks	2016-11-10	None	None	None	NASDAQ	6021	195826	ILLINOIS, U.S.A	None	N
MBI	MBIA INC	55262C100	Insurance	USD	Financial	Property & Casualty Insurance	2016-11-09	None	None	None	NYSE	6351	198323	NEW YORK, U.S.A	None	N
MBRG	MIDDLEBURG FINANCIAL CORP	596094102	Banking	USD	Financial	Regional - Mid-Atlantic Banks	2016-11-05	None	None	None	NASDAQ	6021	197537	VIRGINIA, U.S.A	None	N
MBTF	MBT FINANCIAL CORP	578877102	Banking	USD	Financial	Credit Services	2016-11-10	None	None	None	NASDAQ	6021	196008	MICHIGAN, U.S.A	None	N
MC	Moelis & Co	60786M105	Trading	USD	Financial	Asset Management	2016-11-04	None	None	None	NYSE	6282	187901	NEW YORK, U.S.A	None	N
MCBC	MACATAWA BANK CORP	554225102	Banking	USD	Financial	Regional - Midwest Banks	2016-10-28	None	None	None	NASDAQ	6022	196667	MICHIGAN, U.S.A	None	N
MCD	MCDONALDS CORP	580135101	Restaraunts, Hotels, Motels	USD	Services	Restaurants	2016-11-05	None	None	None	NYSE	5812	199552	ILLINOIS, U.S.A	None	N
MCF	CONTANGO OIL & GAS CO	21075N204	Coal	USD	Basic Materials	Independent Oil & Gas	2016-11-05	None	None	None	NYSEMKT	1311	196479	TEXAS, U.S.A	None	N
MCHP	MICROCHIP TECHNOLOGY INC	595017104	Electronic Equipment	USD	Technology	Semiconductor - Specialized	2016-11-09	None	None	None	NASDAQ	3674	198241	ARIZONA, U.S.A	None	N
MCK	MCKESSON CORP	58155Q103	Wholesale	USD	Services	Drugs Wholesale	2016-10-28	None	None	None	NYSE	5122	197377	CALIFORNIA, U.S.A	None	N
MCO	MOODYS CORP	615369105	Business Services	USD	Services	Business Services	2016-10-25	None	None	None	NYSE	7320	196607	NEW YORK, U.S.A	None	N
MCY	MERCURY GENERAL CORP	589400100	Insurance	USD	Financial	Property & Casualty Insurance	2016-11-02	None	None	None	NYSE	6331	199545	CALIFORNIA, U.S.A	None	N
MD	MEDNAX, INC.	58502B106	Healthcare	USD	Healthcare	Specialized Health Services	2016-10-29	None	None	PDX	NYSE	8060	197712	FLORIDA, U.S.A	None	N
MDC	MDC HOLDINGS INC	552676108	Construction	USD	Industrial Goods	Residential Construction	2016-11-02	None	None	None	NYSE	1531	198570	COLORADO, U.S.A	None	N
MDGL	MADRIGAL PHARMACEUTICALS, INC.	87162T206	Pharmaceutical Products	USD	Healthcare	Biotechnology	2016-11-17	None	None	SNTA	NASDAQ	2834	195747	PENNSYLVANIA, U.S.A	None	N
MDLY	MEDLEY MANAGEMENT INC.	58503T106	Trading	USD	Financial	Asset Management	2016-11-15	None	None	None	NYSE	6282	187444	NEW YORK, U.S.A	None	N
MDLZ	Mondelez International, Inc.	609207105	Food Products	USD	Consumer Goods	Confectioners	2016-10-27	None	None	KFT,KTF	NASDAQ	2000	196115	ILLINOIS, U.S.A	None	N
MDP	MEREDITH CORP	589433101	Printing and Publishing	USD	Services	Publishing - Periodicals	2016-10-28	None	None	None	NYSE	2721	199544	IOWA, U.S.A	None	N
MDR	MCDERMOTT INTERNATIONAL INC	580037109	Steel Works Etc	USD	Basic Materials	Oil & Gas Equipment & Services	2016-10-26	None	None	None	NYSE	3443	198916	TEXAS, U.S.A	None	N
MDRX	ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.	01988P108	Computers	USD	Technology	Application Software	2016-11-05	None	None	None	NASDAQ	7373	195957	ILLINOIS, U.S.A	None	N
MDT	Medtronic plc	585055106,G5960L103,00BTN1Y11	Medical Equipment	USD	Healthcare	Drug Manufacturers - Major	2016-09-08	None	None	None	NYSE	3845	170416	IRELAND	None	N
MDU	MDU RESOURCES GROUP INC	552690109	Non-Metallic and Industrial Metal Mining	USD	Utilities	Diversified Utilities	2016-11-08	None	None	None	NYSE	1400	199517	NORTH DAKOTA, U.S.A	None	N
MDVN	MEDIVATION, INC.	58501N101	Pharmaceutical Products	USD	Healthcare	Biotechnology	2016-10-07	None	None	None	DELISTED	2834	197089	CALIFORNIA, U.S.A	NASDAQ	N
MEIP	MEI Pharma, Inc.	55279B103,55279B202,572322402	Pharmaceutical Products	USD	Healthcare	Drug Manufacturers - Other	2016-11-10	MSHL	2015-12-01	MSHL	NASDAQ	2834	195335	CALIFORNIA, U.S.A	None	N
MEMP	Memorial Production Partners LP	586048100	Coal	USD	Basic Materials	Independent Oil & Gas	2016-11-03	None	None	None	NASDAQ	1311	192332	TEXAS, U.S.A	None	N
MENT	MENTOR GRAPHICS CORP	587200106	Computers	USD	Technology	Technical & System Software	2016-08-31	None	None	None	NASDAQ	7373	198956	OREGON, U.S.A	None	N
MESG	XURA, INC.	20585P105,98420V107	Business Services	USD	Services	Business Services	2016-09-12	CNSI	2015-12-28	CNSI	DELISTED	7389	191906	MASSACHUSETTS, U.S.A	NASDAQ	N
MET	METLIFE INC	59156R108	Insurance	USD	Financial	Life Insurance	2016-11-04	None	None	MWZ	NYSE	6311	196179	NEW YORK, U.S.A	None	N
MFA	MFA FINANCIAL, INC.	55272X102	Trading	USD	Financial	REIT - Diversified	2016-11-05	None	None	None	NYSE	6798	196654	NEW YORK, U.S.A	None	N
MFRM	MATTRESS FIRM HOLDING CORP.	57722W106	Retail	USD	Consumer Goods	Home Furnishings & Fixtures	2016-09-28	None	None	None	DELISTED	5712	193713	TEXAS, U.S.A	NASDAQ	N
MG	Mistras Group, Inc.	60649T107	Business Services	USD	Services	Security & Protection Services	2016-10-09	None	None	None	NYSE	8711	193502	NEW JERSEY, U.S.A	None	N
MGEE	MGE ENERGY INC	55277P104	Utilities	USD	Utilities	Diversified Utilities	2016-11-05	None	None	None	NASDAQ	4900	195706	WISCONSIN, U.S.A	None	N
MGM	MGM Resorts International	552953101	Restaraunts, Hotels, Motels	USD	Services	Resorts & Casinos	2016-11-10	None	None	None	NYSE	7011	198503	NEVADA, U.S.A	None	N
MHGC	Morgans Hotel Group Co.	61748W108	Restaraunts, Hotels, Motels	USD	Services	Lodging	2016-11-10	None	None	None	NASDAQ	7011	194680	NEW YORK, U.S.A	None	N
MHK	MOHAWK INDUSTRIES INC	608190104	Textiles	USD	Industrial Goods	Textile Industrial	2016-11-11	None	None	None	NYSE	2273	198097	GEORGIA, U.S.A	None	N
MHLD	Maiden Holdings, Ltd.	G5753U112	Insurance	USD	Financial	Property & Casualty Insurance	2016-11-09	None	None	None	NASDAQ	6331	193822	BERMUDA	None	N
MIC	Macquarie Infrastructure Corp	55608B105	Wholesale	USD	Basic Materials	Oil & Gas Refining & Marketing	2016-11-01	None	None	None	NYSE	5172	195127	NEW YORK, U.S.A	None	N
MICT	MICRONET ENERTEC TECHNOLOGIES, INC.	595117102	Electronic Equipment	USD	Technology	Computer Peripherals	2016-11-15	None	None	None	NASDAQ	3670	198084	NEW JERSEY, U.S.A	None	N
MITK	MITEK SYSTEMS INC	606710200	Computers	USD	Technology	Application Software	2016-08-04	None	None	None	NASDAQ	3577	198381	CALIFORNIA, U.S.A	None	N
MITT	AG Mortgage Investment Trust, Inc.	001228105	Trading	USD	Financial	REIT - Diversified	2016-11-05	None	None	None	NYSE	6798	192477	NEW YORK, U.S.A	None	N
MJN	Mead Johnson Nutrition Co	582839106	Food Products	USD	Consumer Goods	Processed & Packaged Goods	2016-10-28	None	None	None	NYSE	2000	193321	ILLINOIS, U.S.A	None	N
MKC	MCCORMICK & CO INC	579780206	Food Products	USD	Consumer Goods	Processed & Packaged Goods	2016-10-05	None	None	None	NYSE	2090	199553	MARYLAND, U.S.A	None	N
MKL	MARKEL CORP	570535104	Insurance	USD	Financial	Property & Casualty Insurance	2016-11-02	None	None	None	NYSE	6331	196216	VIRGINIA, U.S.A	None	N
MKTX	MARKETAXESS HOLDINGS INC	57060D108	Trading	USD	Financial	Investment Brokerage - National	2016-10-29	None	None	None	NASDAQ	6211	195244	NEW YORK, U.S.A	None	N
MLHR	MILLER HERMAN INC	600544100	Business Supplies	USD	Consumer Goods	Business Equipment	2016-10-13	None	None	None	NASDAQ	2520	199533	MICHIGAN, U.S.A	None	N
MLI	MUELLER INDUSTRIES INC	624756102	Steel Works Etc	USD	Industrial Goods	Metal Fabrication	2016-10-28	None	None	None	NYSE	3350	199358	TENNESSEE, U.S.A	None	N
MLM	MARTIN MARIETTA MATERIALS INC	573284106	Non-Metallic and Industrial Metal Mining	USD	Industrial Goods	General Building Materials	2016-11-04	None	None	None	NYSE	1400	197513	NORTH CAROLINA, U.S.A	None	N
MLVF	MALVERN BANCORP, INC.	561409103	Banking	USD	Financial	Investment Brokerage - National	2016-08-12	None	None	None	NASDAQ	6035	191894	PENNSYLVANIA, U.S.A	None	N
MMC	MARSH & MCLENNAN COMPANIES, INC.	571748102	Insurance	USD	Financial	Insurance Brokers	2016-10-29	None	None	None	NYSE	6411	199558	NEW YORK, U.S.A	None	N
MMM	3M CO	88579Y101	Medical Equipment	USD	Industrial Goods	Diversified Machinery	2016-11-02	None	None	None	NYSE	3841	199527	MINNESOTA, U.S.A	None	N
MNGA	MAGNEGAS CORP	55939L202	Machinery	USD	Industrial Goods	Pollution & Treatment Controls	2016-11-15	None	None	None	NASDAQ	3559	194587	FLORIDA, U.S.A	None	N
MNK	Mallinckrodt plc	G5785G107	Pharmaceutical Products	USD	Healthcare	Drugs - Generic	2016-08-03	None	None	None	NYSE	2834	191587	IRELAND	None	N
MNKD	MANNKIND CORP	56400P201	Pharmaceutical Products	USD	Healthcare	Biotechnology	2016-11-10	None	None	None	NASDAQ	2834	197651	CALIFORNIA, U.S.A	None	N
MNRO	MONRO MUFFLER BRAKE INC	061023610,610236101	Personal Services	USD	Industrial Goods	Auto Parts	2016-11-04	None	None	None	NASDAQ	7500	197919	NEW YORK, U.S.A	None	N
MNST	Monster Beverage Corp	611740101,411310105,61174X109	Candy & Soda	USD	Consumer Goods	Beverages - Soft Drinks	2016-11-08	None	None	HANS	NASDAQ	2086	198010	CALIFORNIA, U.S.A	None	N
